image_id,class_label,sequence_nll,mean_token_nll,min_token_nll,max_token_nll,mean_token_prob,min_token_prob,max_token_prob
0,980,1887.6275634765625,7.402461528778076,1.0306466817855835,27.641386032104492,0.011008706875145435,9.896885828225566e-13,0.3567761778831482
1,437,2018.334228515625,7.915036678314209,0.9865238666534424,28.138044357299805,0.013346860185265541,6.022857451486174e-13,0.3728705942630768
2,22,1919.73291015625,7.528364658355713,0.20077776908874512,27.162391662597656,0.018485045060515404,1.5978028362201302e-12,0.8180941939353943
3,562,1475.67578125,5.786964416503906,0.4321552813053131,16.72762680053711,0.025296922773122787,5.43605693792415e-08,0.6491085886955261
